image_name,predicted_label,confidence
T20_d11_114_a_5.jpg,overripe,0.8963
T10_d01_014_b_1.jpg,underripe,0.9823
T20_d07_432_a_4.jpg,overripe,0.6964
T10_d23_471_a_5.jpg,overripe,0.4321
T20_d01_469_a_1.jpg,underripe,0.9888
T10_d13_470_b_4.jpg,underripe,0.6538
T10_d03_382_b_1.jpg,underripe,0.9907
T10_d05_414_b_1.jpg,underripe,0.9774
T10_d02_430_a_1.jpg,underripe,0.9699
T10_d18_211_a_4.jpg,overripe,0.6087
Tam_d10_465_a_5.jpg,overripe,0.8495
Tam_d09_308_b_5.jpg,overripe,0.9667
T10_d15_282_b_4.jpg,overripe,0.6929
T10_d11_452_a_2.jpg,underripe,0.9176
T20_d11_309_a_5.jpg,overripe,0.8672
T10_d16_131_a_3.jpg,underripe,0.4788
T10_d20_295_b_4.jpg,overripe,0.7145
Tam_d05_457_a_4.jpg,overripe,0.4908
Tam_d05_175_a_3.jpg,underripe,0.4840
T10_d11_128_a_2.jpg,underripe,0.9970
T10_d05_045_a_1.jpg,underripe,0.9927
T10_d21_450_a_4.jpg,underripe,0.5292
T10_d18_136_b_4.jpg,overripe,0.5199
T20_d01_225_b_1.jpg,underripe,0.9890
T10_d21_083_b_5.jpg,underripe,0.8339
T10_d11_089_a_2.jpg,underripe,0.9504
T20_d08_225_b_4.jpg,overripe,0.6526
T20_d11_389_a_5.jpg,overripe,0.9316
Tam_d05_456_b_4.jpg,overripe,0.5225
T10_d06_385_b_1.jpg,underripe,0.9439
T10_d04_266_b_1.jpg,underripe,0.9679
T10_d23_213_a_4.jpg,overripe,0.5968
T10_d19_098_a_4.jpg,underripe,0.9193
T10_d09_276_b_2.jpg,underripe,0.9485
T10_d25_326_b_5.jpg,overripe,0.6052
T20_d03_421_b_2.jpg,underripe,0.9153
T10_d20_165_a_4.jpg,underripe,0.5745
T20_d10_386_b_5.jpg,overripe,0.8235
T20_d07_042_a_4.jpg,overripe,0.8628
T20_d11_146_b_5.jpg,overripe,0.9557
T10_d08_098_a_1.jpg,underripe,0.9889
T20_d08_455_b_4.jpg,overripe,0.5603
Tam_d07_249_a_4.jpg,overripe,0.8843
T10_d18_166_a_4.jpg,underripe,0.4452
Tam_d04_105_b_2.jpg,underripe,0.9370
Tam_d11_302_a_5.jpg,overripe,0.9589
T10_d22_450_a_4.jpg,underripe,0.5462
T10_d26_393_a_5.jpg,underripe,0.7329
Tam_d02_105_a_1.jpg,underripe,0.9817
T10_d03_206_b_1.jpg,underripe,0.9910
T10_d14_220_a_3.jpg,overripe,0.5402
T10_d16_041_a_4.jpg,overripe,0.5815
Tam_d01_039_b_1.jpg,underripe,0.9736
T10_d09_349_b_2.jpg,underripe,0.9426
T10_d18_026_a_4.jpg,underripe,0.7688
T20_d04_287_b_4.jpg,underripe,0.7630
Tam_d03_019_b_2.jpg,underripe,0.9320
T20_d06_224_b_4.jpg,underripe,0.5183
T10_d05_414_a_1.jpg,underripe,0.9583
Tam_d03_124_a_2.jpg,underripe,0.7772
Tam_d07_066_a_4.jpg,overripe,0.4888
T20_d08_090_b_4.jpg,overripe,0.7961
T20_d08_455_a_4.jpg,overripe,0.8860
T10_d06_021_a_1.jpg,underripe,0.9824
T20_d01_363_a_1.jpg,underripe,0.9600
Tam_d03_417_b_2.jpg,underripe,0.9490
T10_d25_152_b_5.jpg,overripe,0.5021
T10_d23_448_a_5.jpg,overripe,0.8685
T20_d09_394_b_4.jpg,overripe,0.9542
Tam_d03_416_b_1.jpg,underripe,0.9890
Tam_d06_191_b_4.jpg,overripe,0.8304
T10_d14_223_a_2.jpg,underripe,0.7769
Tam_d04_301_a_2.jpg,underripe,0.9400
T10_d17_442_a_3.jpg,underripe,0.6028
Tam_d07_356_b_4.jpg,overripe,0.5109
T10_d03_069_a_1.jpg,underripe,0.9730
Tam_d10_009_a_5.jpg,overripe,0.9681
T10_d19_420_a_4.jpg,overripe,0.8289
T10_d18_387_b_4.jpg,overripe,0.9105
T10_d09_027_a_2.jpg,underripe,0.9742
T10_d16_234_a_4.jpg,underripe,0.6519
T20_d02_421_a_2.jpg,underripe,0.9753
T20_d09_464_b_5.jpg,overripe,0.8601
T10_d22_357_b_5.jpg,overripe,0.9212
T10_d25_296_a_5.jpg,overripe,0.7782
T10_d19_413_b_4.jpg,overripe,0.5008
T20_d05_464_a_4.jpg,overripe,0.5498
T10_d15_445_b_3.jpg,underripe,0.9349
T10_d21_237_a_5.jpg,overripe,0.8194
T10_d07_234_b_1.jpg,underripe,0.9610
T10_d14_125_b_3.jpg,overripe,0.4672
T10_d08_385_b_1.jpg,underripe,0.9129
T20_d02_426_b_2.jpg,underripe,0.9471
Tam_d10_397_b_5.jpg,overripe,0.9254
T10_d18_206_a_4.jpg,overripe,0.5325
T10_d18_414_b_4.jpg,underripe,0.5705
T10_d02_120_a_1.jpg,underripe,0.9575
T20_d05_199_b_3.jpg,underripe,0.5384
T20_d05_309_b_3.jpg,underripe,0.5095
Tam_d04_144_b_3.jpg,underripe,0.9586
T10_d07_013_a_1.jpg,underripe,0.9632
Tam_d05_270_b_3.jpg,overripe,0.4647
T10_d07_406_b_2.jpg,underripe,0.8094
Tam_d10_142_a_5.jpg,overripe,0.5295
T10_d01_110_b_1.jpg,underripe,0.9888
Tam_d07_164_b_4.jpg,overripe,0.9284
T10_d10_145_b_2.jpg,underripe,0.9291
T10_d07_125_b_1.jpg,underripe,0.9615
T10_d03_292_a_1.jpg,underripe,0.9870
T10_d06_080_a_1.jpg,underripe,0.9743
T10_d14_217_b_3.jpg,underripe,0.7495
Tam_d03_016_b_2.jpg,underripe,0.9820
T10_d19_035_b_5.jpg,overripe,0.8521
Tam_d11_467_b_5.jpg,overripe,0.6492
T10_d15_337_a_3.jpg,overripe,0.5635
T10_d02_215_b_1.jpg,underripe,0.9862
T10_d21_234_b_4.jpg,overripe,0.9387
Tam_d01_062_b_1.jpg,underripe,0.9862
T10_d06_333_b_1.jpg,underripe,0.9817
T20_d10_435_b_5.jpg,overripe,0.8287
T20_d10_008_b_4.jpg,overripe,0.5858
T10_d17_194_a_4.jpg,overripe,0.6319
T10_d25_014_b_5.jpg,overripe,0.8822
T20_d06_468_b_4.jpg,overripe,0.5007
T10_d05_337_a_1.jpg,underripe,0.9717
T10_d10_410_a_2.jpg,underripe,0.8013
T20_d03_116_b_2.jpg,underripe,0.9736
Tam_d01_424_a_1.jpg,underripe,0.9912
T10_d05_368_b_1.jpg,underripe,0.9915
T10_d14_021_b_3.jpg,underripe,0.6596
T10_d10_087_b_3.jpg,underripe,0.8416
T20_d07_432_b_4.jpg,underripe,0.5288
Tam_d06_370_a_4.jpg,overripe,0.7415
T10_d11_181_b_3.jpg,underripe,0.7333
T20_d09_008_a_4.jpg,overripe,0.6927
T10_d03_296_a_1.jpg,underripe,0.9323
T10_d22_110_b_5.jpg,overripe,0.9078
T10_d07_314_b_1.jpg,underripe,0.8990
T10_d17_429_b_4.jpg,overripe,0.4771
Tam_d03_230_b_1.jpg,underripe,0.9895
T20_d08_334_a_4.jpg,overripe,0.8981
T20_d01_300_a_1.jpg,underripe,0.9757
T10_d04_282_a_1.jpg,underripe,0.9737
T10_d24_250_b_5.jpg,overripe,0.6802
T20_d06_321_a_3.jpg,overripe,0.9371
T10_d11_315_a_2.jpg,underripe,0.9318
Tam_d06_436_a_3.jpg,overripe,0.5158
T10_d04_458_b_1.jpg,underripe,0.9532
T20_d01_176_a_1.jpg,underripe,0.9736
T20_d08_287_a_4.jpg,overripe,0.8992
T10_d04_357_a_1.jpg,underripe,0.8941
T20_d09_361_a_4.jpg,overripe,0.6780
T10_d21_227_b_5.jpg,overripe,0.6232
Tam_d02_286_a_1.jpg,underripe,0.9691
T10_d12_093_a_3.jpg,underripe,0.8671
T10_d03_111_a_1.jpg,underripe,0.9847
T20_d08_244_a_4.jpg,overripe,0.8782
T20_d04_023_b_2.jpg,underripe,0.9256
T10_d16_413_a_3.jpg,underripe,0.8274
Tam_d10_261_a_5.jpg,overripe,0.8570
Tam_d08_251_b_5.jpg,overripe,0.9497
T10_d16_283_a_5.jpg,overripe,0.7582
T20_d11_103_b_5.jpg,overripe,0.9620
T10_d08_027_b_1.jpg,underripe,0.9271
T10_d16_092_a_4.jpg,underripe,0.5638
T20_d03_224_b_2.jpg,underripe,0.9854
T10_d04_478_a_1.jpg,underripe,0.9852
T20_d07_267_a_4.jpg,overripe,0.9061
T20_d09_025_a_4.jpg,overripe,0.8898
T20_d03_363_a_2.jpg,underripe,0.9402
T10_d24_047_a_5.jpg,underripe,0.7259
T20_d07_006_b_4.jpg,overripe,0.5918
T10_d04_283_b_1.jpg,underripe,0.9595
Tam_d09_019_b_5.jpg,overripe,0.8130
T10_d22_393_b_4.jpg,underripe,0.6230
T20_d08_146_b_4.jpg,overripe,0.8960
T10_d11_145_b_2.jpg,underripe,0.9009
T10_d13_022_a_3.jpg,underripe,0.6742
T10_d15_413_a_3.jpg,underripe,0.8237
T10_d26_128_b_5.jpg,underripe,0.6887
T10_d24_338_a_5.jpg,underripe,0.6085
T20_d11_114_b_5.jpg,overripe,0.9422
T10_d10_033_a_3.jpg,underripe,0.7961
T20_d09_115_b_4.jpg,underripe,0.8664
Tam_d02_473_b_1.jpg,underripe,0.9815
T20_d06_103_b_3.jpg,overripe,0.7703
T10_d25_376_b_5.jpg,overripe,0.9615
T20_d10_453_b_5.jpg,overripe,0.9372
T10_d10_275_a_2.jpg,underripe,0.9593
Tam_d06_261_b_4.jpg,overripe,0.5286
T10_d02_430_b_1.jpg,underripe,0.9835
T10_d22_328_b_5.jpg,overripe,0.6853
T10_d22_459_b_5.jpg,underripe,0.5537
T10_d25_083_b_5.jpg,underripe,0.5260
Tam_d08_436_a_4.jpg,overripe,0.8112
T10_d19_099_b_4.jpg,overripe,0.5295
T10_d26_458_b_5.jpg,overripe,0.9568
T20_d07_244_a_4.jpg,overripe,0.7842
T20_d08_361_a_4.jpg,overripe,0.6336
T10_d25_310_b_5.jpg,overripe,0.8292
T10_d12_233_b_3.jpg,underripe,0.7301
T10_d25_284_a_5.jpg,overripe,0.7835
T10_d07_315_a_1.jpg,underripe,0.9825
T10_d09_478_b_2.jpg,underripe,0.9119
T10_d17_290_a_5.jpg,overripe,0.8615
Tam_d06_068_b_3.jpg,overripe,0.6830
Tam_d09_028_a_5.jpg,overripe,0.7285
T10_d19_122_b_4.jpg,overripe,0.5933
Tam_d02_086_b_1.jpg,underripe,0.9914
T10_d13_442_b_3.jpg,underripe,0.6059
Tam_d07_343_b_4.jpg,overripe,0.8475
Tam_d09_286_a_4.jpg,underripe,0.5058
T10_d16_355_a_4.jpg,overripe,0.5528
T10_d05_181_b_1.jpg,underripe,0.9226
T10_d04_425_b_1.jpg,underripe,0.9901
T20_d09_106_b_5.jpg,overripe,0.6428
T10_d02_014_a_1.jpg,underripe,0.9336
Tam_d06_140_b_3.jpg,overripe,0.6355
T20_d04_469_a_2.jpg,underripe,0.8556
T10_d07_459_b_1.jpg,underripe,0.9775
T20_d08_170_b_4.jpg,overripe,0.9709
T10_d07_276_b_1.jpg,underripe,0.9728
Tam_d09_341_a_5.jpg,overripe,0.6518
Tam_d09_249_a_4.jpg,overripe,0.9659
T20_d08_025_b_4.jpg,overripe,0.6998
T10_d23_099_a_4.jpg,underripe,0.6237
T20_d04_334_a_2.jpg,underripe,0.6110
Tam_d08_208_b_4.jpg,underripe,0.4921
T10_d26_047_a_5.jpg,underripe,0.4869
T10_d04_130_a_1.jpg,underripe,0.9312
T10_d15_083_b_3.jpg,underripe,0.7890
Tam_d05_380_b_3.jpg,underripe,0.7598
T10_d06_392_a_1.jpg,underripe,0.8144
T10_d18_003_b_5.jpg,overripe,0.6846
Tam_d05_231_b_3.jpg,overripe,0.7485
T20_d07_103_a_4.jpg,overripe,0.8430
T20_d01_354_a_1.jpg,underripe,0.9903
T10_d24_061_b_5.jpg,overripe,0.6293
T10_d23_098_b_5.jpg,underripe,0.4740
T10_d05_233_a_2.jpg,underripe,0.9730
T10_d09_217_b_2.jpg,underripe,0.9789
T10_d20_326_b_4.jpg,overripe,0.5391
T10_d06_399_a_2.jpg,underripe,0.9571
Tam_d10_273_b_5.jpg,overripe,0.8549
T10_d06_097_a_1.jpg,underripe,0.9636
T20_d04_291_b_2.jpg,underripe,0.8180
T20_d04_477_b_2.jpg,underripe,0.5373
T20_d11_199_a_5.jpg,overripe,0.6414
T10_d08_269_b_2.jpg,underripe,0.9431
T10_d10_048_a_3.jpg,underripe,0.8984
T20_d04_412_a_3.jpg,overripe,0.5797
T10_d02_243_b_1.jpg,underripe,0.9887
T20_d04_360_a_2.jpg,underripe,0.8325
T10_d26_007_b_5.jpg,overripe,0.9205
T10_d14_274_a_3.jpg,overripe,0.4478
T10_d20_351_b_4.jpg,overripe,0.8623
Tam_d10_428_a_5.jpg,overripe,0.8170
T10_d07_399_a_2.jpg,underripe,0.9456
T10_d05_034_b_1.jpg,underripe,0.9558
T10_d14_165_b_3.jpg,overripe,0.5803
T10_d26_402_b_5.jpg,overripe,0.7864
T10_d01_058_b_1.jpg,underripe,0.9581
T10_d13_328_a_3.jpg,underripe,0.5348
T10_d17_337_b_3.jpg,overripe,0.6635
T20_d10_363_b_5.jpg,overripe,0.8326
T10_d21_250_a_5.jpg,overripe,0.8102
T10_d01_186_a_1.jpg,underripe,0.9922
T10_d16_445_a_3.jpg,underripe,0.5979
Tam_d02_364_b_1.jpg,underripe,0.9675
T10_d07_152_a_1.jpg,underripe,0.9703
Tam_d08_270_b_4.jpg,overripe,0.7947
T10_d08_058_b_1.jpg,underripe,0.9730
T10_d18_089_b_4.jpg,overripe,0.6651
T10_d16_327_b_3.jpg,underripe,0.3585
T20_d10_214_b_5.jpg,overripe,0.7313
Tam_d04_467_b_3.jpg,underripe,0.5204
T20_d04_085_b_2.jpg,underripe,0.9784
T10_d01_445_b_1.jpg,underripe,0.9869
Tam_d02_341_b_2.jpg,underripe,0.9795
T10_d14_193_b_3.jpg,underripe,0.4792
Tam_d04_465_b_2.jpg,underripe,0.9285
T10_d20_206_a_4.jpg,overripe,0.8056
T10_d15_430_a_3.jpg,underripe,0.8174
T20_d04_332_b_2.jpg,underripe,0.7229
T10_d14_375_a_3.jpg,overripe,0.5952
T10_d04_211_b_1.jpg,underripe,0.8991
T10_d03_041_b_1.jpg,underripe,0.9721
Tam_d02_154_b_1.jpg,underripe,0.9845
Tam_d07_126_b_4.jpg,underripe,0.3683
T10_d02_211_b_1.jpg,underripe,0.9249
T20_d02_432_b_1.jpg,underripe,0.9765
Tam_d10_121_a_5.jpg,overripe,0.9395
Tam_d06_140_a_3.jpg,overripe,0.8289
Tam_d02_105_b_1.jpg,underripe,0.8796
Tam_d02_184_a_1.jpg,underripe,0.9637
Tam_d11_457_b_5.jpg,overripe,0.9333
Tam_d04_356_b_3.jpg,underripe,0.7927
T10_d01_167_b_1.jpg,underripe,0.9754
Tam_d09_208_b_5.jpg,overripe,0.5453
T10_d20_087_b_4.jpg,overripe,0.6258
T20_d01_116_a_1.jpg,underripe,0.7458
T10_d12_217_a_3.jpg,underripe,0.9166
T10_d17_413_a_4.jpg,underripe,0.7859
Tam_d09_195_a_5.jpg,overripe,0.4907
T10_d13_429_a_3.jpg,overripe,0.5979
T20_d02_222_a_1.jpg,underripe,0.9696
T10_d15_111_a_3.jpg,underripe,0.8251
T10_d10_096_b_2.jpg,underripe,0.9692
T10_d20_122_a_4.jpg,overripe,0.8754
T20_d01_263_a_1.jpg,underripe,0.9929
T10_d18_429_a_4.jpg,overripe,0.6401
T10_d26_459_b_5.jpg,overripe,0.4563
T20_d09_390_b_4.jpg,overripe,0.7697
Tam_d09_030_a_5.jpg,overripe,0.4034
Tam_d10_173_a_5.jpg,overripe,0.8670
T20_d04_435_b_3.jpg,underripe,0.8037
T20_d06_141_a_3.jpg,underripe,0.6018
T10_d16_408_a_3.jpg,underripe,0.7231
T10_d26_471_b_5.jpg,overripe,0.9593
T20_d11_170_a_5.jpg,overripe,0.7706
T10_d13_167_b_3.jpg,underripe,0.6195
T10_d09_013_a_2.jpg,underripe,0.9351
T20_d03_386_b_2.jpg,underripe,0.9457
T20_d07_192_b_4.jpg,overripe,0.5876
T10_d13_058_a_3.jpg,underripe,0.7412
T10_d01_229_b_1.jpg,underripe,0.9713
T10_d17_128_b_3.jpg,underripe,0.8685
T20_d01_371_a_1.jpg,underripe,0.9845
T10_d10_410_b_2.jpg,underripe,0.7974
T10_d06_269_a_1.jpg,underripe,0.9704
Tam_d02_301_a_1.jpg,underripe,0.9943
T10_d19_393_b_4.jpg,underripe,0.7391
Tam_d10_017_a_5.jpg,overripe,0.8509
Tam_d07_238_b_4.jpg,underripe,0.6096
T10_d18_296_a_4.jpg,overripe,0.4852
Tam_d08_436_b_4.jpg,overripe,0.4413
Tam_d03_140_a_2.jpg,underripe,0.9233
T10_d04_217_b_1.jpg,underripe,0.9874
T10_d07_108_b_1.jpg,underripe,0.9904
T20_d01_115_b_1.jpg,underripe,0.9720
T10_d21_002_a_5.jpg,underripe,0.4743
T10_d24_294_a_5.jpg,overripe,0.9187
T20_d09_289_b_4.jpg,overripe,0.8331
T20_d01_146_a_1.jpg,underripe,0.9703
Tam_d07_203_a_3.jpg,overripe,0.5017
Tam_d10_341_a_5.jpg,overripe,0.5740
T10_d22_204_b_5.jpg,overripe,0.9312
T10_d14_350_b_3.jpg,overripe,0.5578
T10_d05_351_b_1.jpg,underripe,0.9756
Tam_d01_318_b_1.jpg,underripe,0.9278
T10_d06_411_a_1.jpg,underripe,0.9702
Tam_d10_160_b_5.jpg,overripe,0.8015
T10_d25_459_a_5.jpg,underripe,0.5491
T10_d02_113_a_1.jpg,underripe,0.9517
Tam_d04_251_b_3.jpg,underripe,0.7540
T10_d20_327_a_4.jpg,overripe,0.6557
T10_d15_399_a_4.jpg,underripe,0.8350
T10_d01_395_a_1.jpg,underripe,0.9857
T10_d04_204_a_1.jpg,underripe,0.9877
T10_d19_046_b_4.jpg,overripe,0.8543
T20_d06_212_b_4.jpg,overripe,0.6445
T10_d08_211_b_1.jpg,underripe,0.8520
T20_d10_176_b_5.jpg,overripe,0.4900
T10_d20_376_b_5.jpg,overripe,0.9432
Tam_d07_436_b_4.jpg,underripe,0.3760
T10_d25_041_a_5.jpg,overripe,0.8819
T20_d09_192_b_4.jpg,overripe,0.4641
Tam_d06_278_b_3.jpg,underripe,0.6932
T10_d08_333_b_1.jpg,underripe,0.9607
Tam_d07_319_a_3.jpg,underripe,0.6606
T20_d05_239_b_2.jpg,overripe,0.6797
T10_d03_002_b_1.jpg,underripe,0.9829
T20_d01_143_b_1.jpg,underripe,0.9651
Tam_d01_009_a_1.jpg,underripe,0.9853
T10_d02_118_a_1.jpg,underripe,0.9781
Tam_d07_397_a_4.jpg,overripe,0.9161
T10_d02_376_b_1.jpg,underripe,0.8892
T10_d11_458_a_3.jpg,underripe,0.8019
T10_d08_172_a_1.jpg,underripe,0.8946
Tam_d11_441_a_5.jpg,overripe,0.8057
Tam_d01_403_b_1.jpg,underripe,0.9738
T10_d04_145_b_1.jpg,underripe,0.9755
T10_d22_385_b_5.jpg,overripe,0.6507
Tam_d01_147_b_1.jpg,underripe,0.9747
T10_d13_194_b_3.jpg,underripe,0.5914
T10_d11_204_a_3.jpg,underripe,0.9887
T10_d12_368_b_3.jpg,underripe,0.8861
T10_d17_471_b_3.jpg,overripe,0.9001
T20_d07_259_a_3.jpg,overripe,0.9606
T10_d11_136_a_3.jpg,underripe,0.9229
T10_d05_243_a_1.jpg,underripe,0.9935
Tam_d01_320_a_1.jpg,underripe,0.9754
T10_d26_015_b_5.jpg,overripe,0.8773
T10_d03_350_a_1.jpg,underripe,0.9642
T10_d03_038_b_1.jpg,underripe,0.9678
Tam_d06_473_a_2.jpg,overripe,0.5324
T10_d19_111_a_4.jpg,underripe,0.6833
Tam_d08_416_a_4.jpg,overripe,0.7825
T10_d17_041_b_4.jpg,underripe,0.5385
T10_d05_237_a_2.jpg,underripe,0.8806
T20_d09_267_a_4.jpg,overripe,0.9345
Tam_d07_248_b_4.jpg,overripe,0.6925
T10_d22_047_b_4.jpg,underripe,0.6674
T10_d25_202_b_5.jpg,overripe,0.7564
T10_d07_420_b_1.jpg,underripe,0.9865
T20_d06_222_b_3.jpg,overripe,0.6636
Tam_d11_457_a_5.jpg,overripe,0.8367
T10_d14_429_b_3.jpg,underripe,0.5678
T10_d07_330_a_1.jpg,underripe,0.9566
Tam_d02_017_a_2.jpg,underripe,0.9880
T10_d12_014_a_3.jpg,underripe,0.7440
T10_d11_400_b_2.jpg,underripe,0.9788
T10_d12_368_a_3.jpg,underripe,0.9110
T10_d11_002_b_3.jpg,underripe,0.8919
T10_d18_015_a_4.jpg,overripe,0.8619
T10_d14_276_b_3.jpg,underripe,0.5614
T10_d11_452_b_2.jpg,underripe,0.9660
T10_d25_295_a_5.jpg,overripe,0.7906
T10_d01_269_a_1.jpg,underripe,0.9644
T10_d01_120_b_1.jpg,underripe,0.9653
T10_d26_021_b_5.jpg,overripe,0.8246
T10_d18_327_a_4.jpg,overripe,0.7357
T10_d07_295_b_1.jpg,underripe,0.9810
T20_d08_267_a_4.jpg,overripe,0.9566
T10_d23_092_a_5.jpg,overripe,0.8383
T20_d08_161_a_4.jpg,overripe,0.8722
T20_d02_469_a_1.jpg,underripe,0.8561
T20_d03_388_a_2.jpg,underripe,0.9921
Tam_d05_344_b_4.jpg,underripe,0.4669
T10_d03_167_a_1.jpg,underripe,0.9770
T20_d09_187_b_4.jpg,overripe,0.8685
Tam_d07_230_a_3.jpg,underripe,0.6491
T10_d20_130_b_4.jpg,overripe,0.8065
T10_d20_336_b_5.jpg,overripe,0.4663
T10_d16_110_a_3.jpg,overripe,0.7793
T10_d10_046_a_2.jpg,underripe,0.9361
T10_d08_470_a_2.jpg,underripe,0.8250
T10_d14_166_b_3.jpg,underripe,0.6341
T10_d25_007_a_5.jpg,overripe,0.7895
T10_d16_245_a_4.jpg,overripe,0.7903
Tam_d06_134_a_4.jpg,overripe,0.6273
T20_d05_228_a_2.jpg,underripe,0.9651
Tam_d11_051_a_5.jpg,overripe,0.8704
T20_d08_143_b_4.jpg,overripe,0.8037
T20_d08_462_a_4.jpg,underripe,0.7405
Tam_d06_182_a_3.jpg,overripe,0.6802
T10_d25_282_a_5.jpg,overripe,0.8815
T10_d26_425_a_5.jpg,overripe,0.5876
T10_d20_406_a_5.jpg,overripe,0.6790
T20_d02_183_b_2.jpg,underripe,0.9786
T20_d04_005_b_2.jpg,underripe,0.8356
Tam_d05_407_a_2.jpg,underripe,0.9169
Tam_d09_441_b_5.jpg,overripe,0.5772
T20_d02_176_a_1.jpg,underripe,0.9892
Tam_d01_341_a_1.jpg,underripe,0.9584
T10_d13_097_a_3.jpg,underripe,0.8250
T10_d04_181_a_1.jpg,underripe,0.9363
T10_d23_333_b_4.jpg,overripe,0.6759
Tam_d09_142_a_5.jpg,overripe,0.5920
T10_d18_221_b_4.jpg,overripe,0.7412
Tam_d02_419_b_1.jpg,underripe,0.9841
T20_d02_378_b_1.jpg,underripe,0.9332
Tam_d10_074_a_5.jpg,overripe,0.8210
T10_d01_458_b_1.jpg,underripe,0.9472
T10_d04_027_a_1.jpg,underripe,0.9868
Tam_d06_434_b_3.jpg,underripe,0.6988
T10_d25_392_a_5.jpg,overripe,0.9047
T20_d10_431_a_5.jpg,overripe,0.9628
T10_d10_128_b_2.jpg,underripe,0.9897
T10_d26_415_b_5.jpg,overripe,0.9210
T10_d12_337_a_3.jpg,overripe,0.4629
T10_d16_026_a_4.jpg,underripe,0.8199
T10_d11_113_a_3.jpg,underripe,0.8531
T10_d04_381_b_1.jpg,underripe,0.9664
Tam_d05_142_a_3.jpg,underripe,0.8128
T10_d14_022_a_4.jpg,underripe,0.6860
T20_d11_239_a_5.jpg,overripe,0.9290
T10_d24_128_b_5.jpg,underripe,0.7159
Tam_d11_280_b_5.jpg,overripe,0.8930
T20_d06_287_a_4.jpg,overripe,0.8319
T10_d06_355_a_1.jpg,underripe,0.9760
T10_d19_274_a_4.jpg,overripe,0.5820
T10_d01_022_b_1.jpg,underripe,0.9477
T10_d03_131_a_1.jpg,underripe,0.9817
T10_d17_021_a_4.jpg,underripe,0.6849
T10_d12_446_b_3.jpg,underripe,0.4863
T10_d13_227_b_5.jpg,underripe,0.5783
T10_d11_266_a_3.jpg,underripe,0.7316
Tam_d02_339_b_1.jpg,underripe,0.9891
T20_d04_063_a_2.jpg,underripe,0.8841
T10_d07_196_a_1.jpg,underripe,0.9940
Tam_d03_144_a_2.jpg,underripe,0.9723
Tam_d11_280_a_5.jpg,overripe,0.8953
T10_d17_130_b_4.jpg,overripe,0.6251
T10_d13_108_a_3.jpg,underripe,0.9341
T10_d16_275_b_3.jpg,overripe,0.8254
T10_d25_451_b_5.jpg,overripe,0.7077
T10_d03_162_a_1.jpg,underripe,0.9741
T10_d09_172_a_2.jpg,underripe,0.8935
T10_d13_181_b_3.jpg,underripe,0.6209
Tam_d03_419_b_1.jpg,underripe,0.9755
T10_d23_168_a_5.jpg,overripe,0.6485
T20_d08_263_a_4.jpg,overripe,0.6800
T20_d08_313_b_3.jpg,overripe,0.8464
T10_d06_083_a_1.jpg,underripe,0.9895
T10_d24_336_a_5.jpg,overripe,0.5716
T10_d26_406_b_5.jpg,overripe,0.9554
T10_d25_330_b_4.jpg,overripe,0.6417
T10_d24_196_a_5.jpg,underripe,0.7697
T10_d25_452_b_5.jpg,overripe,0.8166
T20_d11_311_a_5.jpg,overripe,0.8506
T10_d25_213_b_5.jpg,overripe,0.8775
T10_d21_206_b_4.jpg,overripe,0.9192
Tam_d08_169_b_4.jpg,overripe,0.7434
Tam_d02_465_b_1.jpg,underripe,0.9406
T10_d24_451_b_5.jpg,overripe,0.6482
T10_d04_446_a_1.jpg,underripe,0.9601
T20_d07_114_b_4.jpg,overripe,0.6901
T10_d06_213_a_1.jpg,underripe,0.9685
T10_d13_186_b_3.jpg,underripe,0.9449
T10_d22_211_a_4.jpg,overripe,0.7566
T10_d07_408_b_1.jpg,underripe,0.7229
T10_d09_089_b_2.jpg,underripe,0.9546
T10_d14_290_a_5.jpg,overripe,0.7920
T10_d22_007_b_5.jpg,overripe,0.7620
T10_d10_041_b_2.jpg,underripe,0.8849
T10_d09_002_b_2.jpg,underripe,0.9058
Tam_d01_342_a_1.jpg,underripe,0.9233
T10_d04_475_b_1.jpg,underripe,0.9610
T10_d09_162_b_2.jpg,underripe,0.9025
T10_d16_128_a_3.jpg,underripe,0.9618
T10_d02_092_b_1.jpg,underripe,0.9735
T10_d02_217_b_1.jpg,underripe,0.9891
T10_d07_243_a_1.jpg,underripe,0.9890
T10_d11_194_a_3.jpg,underripe,0.7829
Tam_d03_052_a_2.jpg,underripe,0.9392
T10_d26_454_b_5.jpg,overripe,0.9747
T10_d23_284_b_5.jpg,overripe,0.5190
T20_d04_155_b_2.jpg,underripe,0.9549
Tam_d06_159_a_3.jpg,overripe,0.4821
Tam_d09_319_a_4.jpg,overripe,0.7702
T10_d26_128_a_5.jpg,underripe,0.7795
Tam_d01_124_b_1.jpg,underripe,0.9317
T10_d03_325_a_1.jpg,underripe,0.9659
T20_d01_291_a_1.jpg,underripe,0.9801
T20_d03_412_a_2.jpg,underripe,0.8512
T10_d03_368_b_1.jpg,underripe,0.9310
Tam_d05_341_b_3.jpg,underripe,0.6865
T20_d11_214_b_5.jpg,overripe,0.7074
T10_d08_220_a_2.jpg,underripe,0.9014
T10_d06_012_a_2.jpg,underripe,0.9699
Tam_d01_339_a_1.jpg,underripe,0.9653
T10_d23_290_b_5.jpg,overripe,0.8302
T20_d07_287_b_4.jpg,underripe,0.4769
